trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.4, 'e': 0.4449999999999995}",20,10,12.789843947524139,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.4, 'e': 0.4439999999999995}",20,12,-10.688261131009693,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
557,False,"{'a': 0.4, 'e': 0.4429999999999995}",20,1,-91.36795917431796,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 2}",1
558,False,"{'a': 0.4, 'e': 0.4419999999999995}",25,10,-58.989373180824934,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
559,False,"{'a': 0.4, 'e': 0.4409999999999995}",25,2,-18.774572353439858,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
560,False,"{'a': 0.4, 'e': 0.4399999999999995}",25,18,6.724556078560677,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.4, 'e': 0.4389999999999995}",35,9,15.893357768548181,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
562,False,"{'a': 0.4, 'e': 0.4379999999999995}",20,3,27.45214672307134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.4, 'e': 0.4369999999999995}",35,0,-69.77118196832261,"{0: 26, 1: 2, 2: 6, 3: 0, 4: 1}",0
564,False,"{'a': 0.4, 'e': 0.4359999999999995}",25,1,-0.7500333934487959,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.4, 'e': 0.4349999999999995}",30,0,-156.445490914581,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 4}",0
566,False,"{'a': 0.4, 'e': 0.4339999999999995}",25,6,2.0949094407891535,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
567,False,"{'a': 0.4, 'e': 0.4329999999999995}",25,0,-48.763746003764915,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
568,False,"{'a': 0.4, 'e': 0.4319999999999995}",20,16,7.40733720984742,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.4, 'e': 0.4309999999999995}",25,17,-6.896233696821531,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
570,False,"{'a': 0.4, 'e': 0.4299999999999995}",20,0,-5.259117280936632,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
571,False,"{'a': 0.4, 'e': 0.4289999999999995}",20,0,-65.70073333262039,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
572,False,"{'a': 0.4, 'e': 0.4279999999999995}",20,13,-9.80148065697519,"{0: 4, 1: 3, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.4, 'e': 0.4269999999999995}",25,0,-142.96271389504042,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
574,False,"{'a': 0.4, 'e': 0.4259999999999995}",30,5,-36.30046505672403,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
575,False,"{'a': 0.4, 'e': 0.4249999999999995}",35,16,2.722424807334104,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
576,False,"{'a': 0.4, 'e': 0.4239999999999995}",20,1,0.47778439761510927,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
577,False,"{'a': 0.4, 'e': 0.4229999999999995}",30,15,7.412337128546506,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
578,False,"{'a': 0.4, 'e': 0.4219999999999995}",20,0,-8.012335252294418,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
579,False,"{'a': 0.4, 'e': 0.4209999999999995}",20,0,-28.652029915983334,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
580,False,"{'a': 0.4, 'e': 0.4199999999999995}",25,9,-17.49697134298934,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
581,False,"{'a': 0.4, 'e': 0.4189999999999995}",20,15,-2.810642480104213,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
582,False,"{'a': 0.4, 'e': 0.4179999999999995}",20,11,-5.853917239739119,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
583,False,"{'a': 0.4, 'e': 0.4169999999999995}",20,16,9.238679328130566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.4, 'e': 0.4159999999999995}",25,8,20.62386168247875,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.4, 'e': 0.4149999999999995}",20,0,-64.93525228578986,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
586,False,"{'a': 0.4, 'e': 0.4139999999999995}",25,12,-48.684597055469474,"{0: 8, 1: 2, 2: 1, 3: 2, 4: 0}",1
587,False,"{'a': 0.4, 'e': 0.4129999999999995}",30,17,23.01050810781453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.4, 'e': 0.4119999999999995}",20,3,-5.995708191970216,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
589,False,"{'a': 0.4, 'e': 0.4109999999999995}",25,0,-28.114687284742384,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
590,False,"{'a': 0.4, 'e': 0.4099999999999995}",25,17,-6.320753705595228,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
591,False,"{'a': 0.4, 'e': 0.4089999999999995}",20,0,-49.82133431374002,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
592,False,"{'a': 0.4, 'e': 0.4079999999999995}",35,2,-191.152942593826,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 5}",1
593,False,"{'a': 0.4, 'e': 0.4069999999999995}",20,0,-21.727348076727758,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
594,False,"{'a': 0.4, 'e': 0.4059999999999995}",20,10,-23.22465126832868,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
595,False,"{'a': 0.4, 'e': 0.40499999999999947}",25,15,-9.07911824694297,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
596,False,"{'a': 0.4, 'e': 0.40399999999999947}",25,3,-158.87686755277232,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 4}",1
597,False,"{'a': 0.4, 'e': 0.40299999999999947}",20,8,-40.34224090479322,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
598,False,"{'a': 0.4, 'e': 0.40199999999999947}",25,3,-27.362274438863263,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 1}",1
599,False,"{'a': 0.4, 'e': 0.40099999999999947}",20,6,10.658115846979879,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
